condition,term,phenotype,age,n,n_values,mean,sd,q5,q25,q50,q75,q95
hospitalized_Pnvp_21_24w,pregnancy_duration_term,weight,3y,47,21,14.4261910546043,1.77252720390591,11.7574295421571,13.2478645743291,14,15.5,17.4
hospitalized_Pnvp_21_24w,pregnancy_duration_term,weight,5y,47,17,18.3934342961955,1.98809686968327,15.88,16.5,18.5,20,20.751724082613
hospitalized_Pnvp_21_24w,pregnancy_duration_term,weight,7y,47,19,23.0684210526316,3.59197448512018,17.95,20.5,22.7,25.3,28.87
hospitalized_Pnvp_21_24w,pregnancy_duration_term,weight,8y,47,15,25.8333333333333,2.87940139281629,20.85,24.2,26,27.8,29.25
hospitalized_Pnvp_21_24w,pregnancy_duration_term,bmi,birth,47,44,13.7881462570645,1.3432534725469,11.7238874716553,13.057477893118,13.4983299916866,14.6962706651288,16.2553739829882
hospitalized_Pnvp_21_24w,pregnancy_duration_term,bmi,6w,47,27,15.6173455491983,1.18977528791637,13.79633189514,14.8533067406637,15.3375840684776,16.5565780508035,17.2718778294149
hospitalized_Pnvp_21_24w,pregnancy_duration_term,bmi,3m,47,36,16.706519530556,1.19027087802237,14.6717192595187,16.0504054009989,16.7174012605262,17.3278219011922,18.4794062182077
hospitalized_Pnvp_21_24w,pregnancy_duration_term,bmi,6m,47,36,17.1292618590824,1.30729980359885,15.2641229021191,16.2012517602369,16.9130247649197,17.9586144328539,19.4395330248908
hospitalized_Pnvp_21_24w,pregnancy_duration_term,bmi,8m,47,29,17.1398511008307,1.31826835079247,15.5419898001384,16.0979964292799,16.8834569361255,18.3390797635033,19.395556783193
hospitalized_Pnvp_21_24w,pregnancy_duration_term,bmi,1y,47,29,16.8620698458806,1.24511018727655,15.1991740199742,16.0711111111111,16.6502301117686,17.4176227178019,18.988958677686
hospitalized_Pnvp_21_24w,pregnancy_duration_term,bmi,16m,47,20,16.6159337175598,1.20099976619017,14.8517919669786,15.7448579627912,16.7432943620104,17.5456099744275,18.3309573307058
hospitalized_Pnvp_21_24w,pregnancy_duration_term,bmi,2y,47,18,16.5425679575672,1.22375979733952,14.6251110219217,15.6276432684051,16.6236224890639,17.0078689615096,18.231636710934
hospitalized_Pnvp_21_24w,pregnancy_duration_term,bmi,3y,47,19,15.3189729992018,1.33490199404015,13.4371219093878,14.2408937863483,15.6734693877551,15.8568751338223,17.6237898804488
hospitalized_Pnvp_21_24w,pregnancy_duration_term,bmi,5y,47,17,14.8379200901571,1.11961476566089,13.1467983212515,14.0962953151599,14.8629405482378,15.5710798754314,16.5869243128447
hospitalized_Pnvp_21_24w,pregnancy_duration_term,bmi,7y,47,18,14.8183769676127,1.5690052103295,12.0935232464391,14.0520688743473,14.9725655255761,15.4742267985807,17.0637281657977
hospitalized_Pnvp_21_24w,pregnancy_duration_term,bmi,8y,47,15,15.4272243085934,1.32725713422699,13.02921484375,14.6695180264207,15.7093094733966,16.4420564173134,16.9076143862469
hospitalized_Pnvp_25_28w,pregnancy_duration_term,length,birth,41,40,49.8,2.1267526708757,46.95,48,50,51,53
hospitalized_Pnvp_25_28w,pregnancy_duration_term,length,6w,41,21,55.9047619047619,3.16077145495782,51,53.5,55.5,58.5,62
hospitalized_Pnvp_25_28w,pregnancy_duration_term,length,3m,41,30,61.11,3.05347173806676,57225,59125,61,62375,66.64
hospitalized_Pnvp_25_28w,pregnancy_duration_term,length,6m,41,31,67.3001874720967,2.77399944845794,62.5,66,67.5,69,71.1077257799672
hospitalized_Pnvp_25_28w,pregnancy_duration_term,length,8m,41,28,71.608816421845,2.99509593510769,67175,69.4345062648909,71.1778586972137,73.803233163008,76
hospitalized_Pnvp_25_28w,pregnancy_duration_term,length,1y,41,28,76.8763270470217,3.51485001016736,71175,74,77.0125930518315,79,81975
hospitalized_Pnvp_25_28w,pregnancy_duration_term,length,16m,41,19,80.5602857671855,3.68333291495448,74.9440614721247,77.2182563224402,81.7466558105544,83,86.1
hospitalized_Pnvp_25_28w,pregnancy_duration_term,length,2y,41,19,87.5939900154306,5.50140824480763,80.2,84.5092410885914,89.0785318273008,91.6578250032796,93.3
hospitalized_Pnvp_25_28w,pregnancy_duration_term,length,3y,41,16,96.6129888108024,4.57238757999606,89.926901063078,92.1159067230673,97.5713583465206,100375,102.25
hospitalized_Pnvp_25_28w,pregnancy_duration_term,length,5y,41,15,111.266292699067,4.61946535132209,104.4,107.504352678572,114,114.992842564433,116
hospitalized_Pnvp_25_28w,pregnancy_duration_term,length,7y,41,16,125.5625,5.39096466321196,118.75,121.5,126,130,133.25
hospitalized_Pnvp_25_28w,pregnancy_duration_term,weight,birth,41,41,3.49439024390244,0.512842513743195,2723,3.07,3.5,3.82,4.35
hospitalized_Pnvp_25_28w,pregnancy_duration_term,weight,6w,41,29,4.81396551724138,0.697687992216262,3894,4325,4.87,5.31,5.8
hospitalized_Pnvp_25_28w,pregnancy_duration_term,weight,3m,41,30,6.22566666666667,0.826592228758339,5.08325,5.51,6195,6.7375,7.59175
hospitalized_Pnvp_25_28w,pregnancy_duration_term,weight,6m,41,31,7.62590130738318,0.797149841674161,6.2425,7035,7.63,8.16,8845
hospitalized_Pnvp_25_28w,pregnancy_duration_term,weight,8m,41,27,8.87621373414161,1.045138589987,7.62091908047393,8.06465033396231,8.85986711013256,9.47525206592047,10.6935
hospitalized_Pnvp_25_28w,pregnancy_duration_term,weight,1y,41,27,10.0432161470092,1.23550764300204,8.44752926364839,9.35160238523234,9.87,10.67,11.5655557774485
hospitalized_Pnvp_25_28w,pregnancy_duration_term,weight,16m,41,18,10.7936486250021,1.2413781903222,9.12992008756299,9.7703361183302,10.8384336349644,11725,12.6485069100402
hospitalized_Pnvp_25_28w,pregnancy_duration_term,weight,2y,41,18,12.7204054652834,1.93746695961507,10092,11.2453057357601,12.721685970172,14.1975,15.720840839357
hospitalized_Pnvp_25_28w,pregnancy_duration_term,weight,3y,41,17,14.8671102762499,2.14574900392267,11.9,13.385350856407,15,16.3,18.2150603948072
hospitalized_Pnvp_25_28w,pregnancy_duration_term,weight,5y,41,16,19.6114160731194,3.26635508481348,16.1346714247951,16875,18.75,22175,24.1789813734294
hospitalized_Pnvp_25_28w,pregnancy_duration_term,weight,7y,41,16,24.81875,4.11521060619421,19225,21875,24.45,28.5,31675
hospitalized_Pnvp_25_28w,pregnancy_duration_term,weight,8y,41,11,28.5509880596233,5.64753798629666,21.5,25.580434327928,27.5,31.5,37.5
hospitalized_Pnvp_25_28w,pregnancy_duration_term,bmi,birth,41,40,14.0183401245851,1.38801971405388,12.1547971467298,13.1103421760861,13.6904872969596,14.7781477424477,16.393354611126
hospitalized_Pnvp_25_28w,pregnancy_duration_term,bmi,6w,41,21,15.5298418010712,1.58370331052964,13.1482834185537,14.9942329873126,15.3553719008264,16.7352537722908,17.6689342403628
hospitalized_Pnvp_25_28w,pregnancy_duration_term,bmi,3m,41,30,16.6427058955731,1.57545189133182,14.3680025530771,15.7488628746529,16.6824717857267,17.724248460485,19.1810069916766
hospitalized_Pnvp_25_28w,pregnancy_duration_term,bmi,6m,41,31,16.8294266098313,1.38420828196299,14.910649190081,15.8534004312103,16.7743372688795,17.723943860528,18.7877495210851
hospitalized_Pnvp_25_28w,pregnancy_duration_term,bmi,8m,41,27,17.2803816588985,1.55953134361681,15.4062677163164,16.0539844870083,17.0569329660239,18.0895633639,20.1907037892755
hospitalized_Pnvp_25_28w,pregnancy_duration_term,bmi,1y,41,27,16.9565306489342,1.40875997817272,15.6136406816087,15.8677698526821,16.5580031634582,17.4381006059321,19.7000997175272
hospitalized_Pnvp_25_28w,pregnancy_duration_term,bmi,16m,41,18,16.6142925884112,1.33592331385948,15.2556368356568,15.6626752363494,16.1055684653368,17.3707068943081,18.9007346875448
hospitalized_Pnvp_25_28w,pregnancy_duration_term,bmi,2y,41,18,16.5555793087606,1.47887581578142,14.8927788728662,15.4989637078709,15.8401863938846,17.7260066206899,18.7321220432507
hospitalized_Pnvp_25_28w,pregnancy_duration_term,bmi,3y,41,15,15.9345291001446,1.90638951161863,13.5434729373335,14.3787285469523,15.7614535514617,17.2519128030283,19.0419794752632
hospitalized_Pnvp_25_28w,pregnancy_duration_term,bmi,5y,41,15,15.667926861512,1.97701157424014,13.2954714087851,14.0196477551201,15.5528325007069,16.8697978596908,18.6203305880944
hospitalized_Pnvp_25_28w,pregnancy_duration_term,bmi,7y,41,15,15.3442820627789,1.54820071500523,13.3187120225694,14.4541692546807,14.792899408284,16.151795871604,17.6038408933664
hospitalized_Pnvp_after_29w,pregnancy_duration_term,length,birth,29,27,50.5925925925926,2.1350420507345,47.3,49,51,52,54.4
hospitalized_Pnvp_after_29w,pregnancy_duration_term,length,6w,29,16,57.1375,2.5798901785412,53.5,55.75,57.25,58.25,61
hospitalized_Pnvp_after_29w,pregnancy_duration_term,length,3m,29,20,61.2971215983522,2.59020489674131,55475,60375,62,63,64.04
hospitalized_Pnvp_after_29w,pregnancy_duration_term,length,6m,29,20,68.1260680656986,2.50583564492951,62.95,67,68.75,70,71.0060680656986
hospitalized_Pnvp_after_29w,pregnancy_duration_term,length,8m,29,14,71.1098419853369,2.16989208062785,67.65,69.334446948679,72,73,73175
hospitalized_Pnvp_after_29w,pregnancy_duration_term,length,1y,29,14,76.6497617639263,3.02268559392844,71.8616999996766,74.7117128076336,77.35,78.6,80.35
hospitalized_Pnvp_after_29w,pregnancy_duration_term,weight,birth,29,29,3.6278275862069,0.454165566802422,2838,3.53,3675,3.84,4.23
hospitalized_Pnvp_after_29w,pregnancy_duration_term,weight,6w,29,18,4.98361111111111,0.705636561918627,3.7285,4685,5165,5.38875,5.7415
hospitalized_Pnvp_after_29w,pregnancy_duration_term,weight,3m,29,20,6.10635059961629,0.753548249361711,4.5695,5815,6175,6.65375,7.0925
hospitalized_Pnvp_after_29w,pregnancy_duration_term,weight,6m,29,20,7.80063292740186,0.67694295235354,7.0375,7.20625,7575,8.41125,8.8515
hospitalized_Pnvp_after_29w,pregnancy_duration_term,weight,8m,29,15,8.80105430378733,0.635437553925687,7.8105,8265,8.9,9.3,9.5565
hospitalized_Pnvp_after_29w,pregnancy_duration_term,weight,1y,29,15,9.96536723943595,1.05423022590402,8.45549983909004,9.55,10002,10.34,11.6
hospitalized_Pnvp_after_29w,pregnancy_duration_term,bmi,birth,29,27,14.1577231396146,1.49192454495011,11.6887755102041,13.217933819075,14.4559784698193,15.2361694553222,15.9404510885236
hospitalized_Pnvp_after_29w,pregnancy_duration_term,bmi,6w,29,16,15.420287217021,1.58528252653608,12.8663823686284,14.5919440919811,15.6272363204226,16.3446603615406,17.6943713132331
hospitalized_Pnvp_after_29w,pregnancy_duration_term,bmi,3m,29,20,16.2001523999603,1.27753469479204,14.4238650178282,14.8636922327733,16.3693808842107,16.9405047684369,18.0371693121693
hospitalized_Pnvp_after_29w,pregnancy_duration_term,bmi,6m,29,20,16.8062362001704,1.12416945263772,15.052960993542,15.9934220543796,17.0909380395734,17.7080949156168,18.0899895890635
hospitalized_Pnvp_after_29w,pregnancy_duration_term,bmi,8m,29,14,17.4474974646843,1.62575878986716,15.3698881172839,16.2335103828953,17.3396176098025,18.6451370867728,19.8991933560382
hospitalized_Pnvp_after_29w,pregnancy_duration_term,bmi,1y,29,14,16.9064609542891,1.28692791794265,15.3966418065125,16.1002051354779,16.5095342280566,17.646823462347,18.8119293279766
